image_path,disease_name,disease_folder,status,phase1_status,phase1_raw,phase2_status,phase2_raw,error_log
Bất quy tắc, Ranh giới không rõ, Mảng lớn
Vùng khuỷu tay, Mặt duỗi, Khu trú
Bong vảy dày, Nứt nẻ, Dày da, Vảy khô",P2_OK,"{""JSON_EXTRACTION"":{""Category"":""Ichthyosis"",""Lesion_Type"":[""Mảng hồng ban"",""Mảng dày sừng""],""Colour"":[""Đỏ hồng"",""Trắng vàng"",""Trắng xám""],""Shape"":[""Bất quy tắc"",""Ranh giới mờ"",""Mảng lớn""],""Distribution"":[""Vùng khuỷu tay"",""Mặt duỗi"",""Khu trú""],""Characteristics"":[""Bong vảy dày"",""Nứt nẻ"",""Dày da"",""Vảy khô""]}}",
Recessive X-linked ichthyosis/07.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng tăng sừng, Mảng bong vảy
Trắng xám, Nâu hồng
Bất quy tắc, Dạng ô lưới, Ranh giới không rõ
Cẳng chân, Cổ chân, Lan tỏa
Da khô, Bong vảy dày, Nứt nẻ, Dày da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng tăng sừng"", ""Mảng bong vảy""],
    ""Colour"": [""Trắng xám"", ""Nâu hồng""],
    ""Shape"": [""Bất quy tắc"", ""Dạng ô lưới""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Lan tỏa""],
    ""Characteristics"": [""Da khô"", ""Bong vảy dày"", ""Nứt nẻ"", ""Dày da""]
  }
}",
Recessive X-linked ichthyosis/08.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng hồng ban, Mảng dày da
Đỏ hồng, Trắng bạc, Nâu nhạt
Bất quy tắc, Ranh giới không rõ
Cẳng chân, Lan tỏa
Bong vảy, Vảy dày, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng dày da""],
    ""Colour"": [""Đỏ hồng"", ""Trắng bạc"", ""Nâu nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng chân"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy"", ""Vảy dày"", ""Khô da""]
  }
}",
Recessive X-linked ichthyosis/09.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng dày da, Mảng tăng sắc tố
Nâu sẫm, Đỏ nâu
Bất quy tắc, Ranh giới không rõ
Vùng da, Lan tỏa
Dày da, Hằn da rõ, Bong vảy mịn, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng dày da"", ""Mảng tăng sắc tố""],
    ""Colour"": [""Nâu sẫm"", ""Đỏ nâu""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Vùng da"", ""Lan tỏa""],
    ""Characteristics"": [""Dày da"", ""Hằn da rõ"", ""Bong vảy mịn"", ""Khô da""]
  }
}",
Recessive X-linked ichthyosis/10.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng dày sừng, Mảng bong vảy
Trắng xám, Nâu xám
Bất quy tắc, Ranh giới không rõ
Cẳng chân, Lan tỏa
Bong vảy dày, Da khô, Nứt nẻ nông",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng dày sừng"", ""Mảng bong vảy""],
    ""Colour"": [""Trắng xám"", ""Nâu xám""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng chân"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy dày"", ""Da khô"", ""Nứt nẻ nông""]
  }
}",
Recessive X-linked ichthyosis/11.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng hồng ban, Mảng dày sừng
Đỏ hồng, Vàng nâu, Trắng xám
Bất quy tắc, Ranh giới không rõ, Dạng lưới
Cẳng chân, Cổ chân, Khu trú
Bong vảy dày, Nứt nẻ, Dày da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng dày sừng""],
    ""Colour"": [""Đỏ hồng"", ""Vàng nâu"", ""Trắng xám""],
    ""Shape"": [""Bất quy tắc"", ""Dạng lưới""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Khu trú""],
    ""Characteristics"": [""Bong vảy dày"", ""Nứt nẻ"", ""Dày da""]
  }
}",
Recessive X-linked ichthyosis/12.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng khô da, Bong vảy
Nâu hồng, Trắng xám
Đa giác, Đường nứt nông, Ranh giới không rõ
Vùng da chi, Lan tỏa
Vảy mỏng, Vảy da khô, Nứt da nông",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng khô da"", ""Bong vảy""],
    ""Colour"": [""Nâu hồng"", ""Trắng xám""],
    ""Shape"": [""Đa giác"", ""Đường nứt nông"", ""Ranh giới không rõ""],
    ""Distribution"": [""Vùng da chi"", ""Lan tỏa""],
    ""Characteristics"": [""Vảy mỏng"", ""Vảy da khô"", ""Nứt da nông""]
  }
}",
Recessive X-linked ichthyosis/13.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Không thấy tổn thương da
Xanh dương, Vàng nhạt, Đen
Hình que, Hình sơ đồ
Sơ đồ nhiễm sắc thể, Bố cục hai bên
Chữ chú thích, Biểu tượng ngôi sao",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [],
    ""Colour"": [""Xanh dương"", ""Vàng nhạt"", ""Đen""],
    ""Shape"": [""Hình que"", ""Hình sơ đồ""],
    ""Distribution"": [""Sơ đồ nhiễm sắc thể"", ""Bố cục hai bên""],
    ""Characteristics"": [""Chữ chú thích"", ""Biểu tượng ngôi sao""]
  }
}",
Recessive dystrophic epidermolysis bullosa/01.jpg,Recessive dystrophic epidermolysis bullosa,Recessive dystrophic epidermolysis bullosa,P2_OK,P1_OK,"Bọng nước, Trợt da, Mảng đỏ
Đỏ tươi, Hồng nhạt, Trắng ngà
Bất quy tắc, Ranh giới rõ
Bàn chân, Gan bàn chân, Khu trú
Bong da, Da trợt bóng, Vảy da mỏng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Dystrophic epidermolysis bullosa"",
    ""Lesion_Type"": [""Bọng nước"", ""Trợt da"", ""Mảng đỏ""],
    ""Colour"": [""Đỏ tươi"", ""Hồng nhạt"", ""Trắng ngà""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Bàn chân"", ""Gan bàn chân"", ""Khu trú""],
    ""Characteristics"": [""Bong da"", ""Da trợt bóng"", ""Vảy da mỏng""]
  }
}",
Recessive dystrophic epidermolysis bullosa/02.jpg,Recessive dystrophic epidermolysis bullosa,Recessive dystrophic epidermolysis bullosa,P2_OK,P1_OK,"Trợt da, Nứt kẽ, Mảng đóng mài
Đỏ hồng, Vàng mật ong, Nâu vàng
Bất quy tắc, Dạng dải, Ranh giới không rõ
Quanh miệng, Mép môi, Khu trú
Đóng mài, Rỉ dịch, Bong vảy mịn",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Dystrophic epidermolysis bullosa"",
    ""Lesion_Type"": [""Trợt da"", ""Nứt kẽ"", ""Mảng đóng mài""],
    ""Colour"": [""Đỏ hồng"", ""Vàng mật ong"", ""Nâu vàng""],
    ""Shape"": [""Bất quy tắc"", ""Dạng dải"", ""Ranh giới không rõ""],
    ""Distribution"": [""Quanh miệng"", ""Mép môi"", ""Khu trú""],
    ""Characteristics"": [""Đóng mài"", ""Rỉ dịch"", ""Bong vảy mịn""]
  }
}",
Reed syndrome/leiomyomatosis-2.jpg,Reed syndrome,Reed syndrome,P2_OK,P1_OK,"Sẩn đỏ, Chấm hồng ban
Đỏ hồng, Đỏ nhạt
Hình tròn nhỏ, Ranh giới mờ
Cẳng tay, Rải rác, Khu trú
Tổn thương nang lông, Không vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reed syndrome"",
    ""Lesion_Type"": [""Sẩn đỏ"", ""Chấm hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Hình tròn nhỏ"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng tay"", ""Rải rác"", ""Khu trú""],
    ""Characteristics"": [""Nang lông""]
  }
}",
Reed syndrome/leiomyomatosis-3.jpg,Reed syndrome,Reed syndrome,P2_OK,P1_OK,"Đốm xuất huyết, Dát tăng sắc tố, Sẩn nhỏ
Nâu đỏ, Nâu sẫm, Đỏ nâu
Chấm nhỏ, Bất quy tắc, Ranh giới không rõ
Cẳng chân, Hai bên, Rải rác
Tăng sắc tố, Chấm xuất huyết, Không bong vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reed syndrome"",
    ""Lesion_Type"": [""Đốm xuất huyết"", ""Dát tăng sắc tố"", ""Sẩn nhỏ""],
    ""Colour"": [""Nâu đỏ"", ""Nâu sẫm"", ""Đỏ nâu""],
    ""Shape"": [""Chấm nhỏ"", ""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng chân"", ""Hai bên"", ""Rải rác""],
    ""Characteristics"": [""Tăng sắc tố"", ""Chấm xuất huyết""]
  }
}",
Reed syndrome/leiomyomatosis-4.jpg,Reed syndrome,Reed syndrome,P2_OK,P1_OK,"Đốm tăng sắc tố, Mảng hồng ban
Nâu đỏ, Hồng nhạt
Hình tròn, Hình bầu dục, Ranh giới rõ
Vùng thân mình, Rải rác
Phẳng, Không bong vảy, Tăng sắc tố",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reed syndrome"",
    ""Lesion_Type"": [""Đốm tăng sắc tố"", ""Mảng hồng ban""],
    ""Colour"": [""Nâu đỏ"", ""Hồng nhạt""],
    ""Shape"": [""Hình tròn"", ""Hình bầu dục"", ""Ranh giới rõ""],
    ""Distribution"": [""Vùng thân mình"", ""Rải rác""],
    ""Characteristics"": [""Phẳng"", ""Tăng sắc tố""]
  }
}",
Remitting seronegative symmetrical synovitis with pitting oedema/pitting-oedema-03.jpg,Remitting seronegative symmetrical synovitis with pitting oedema,Remitting seronegative symmetrical synovitis with pitting oedema,P2_OK,P1_OK,"Mảng hồng ban phù nề, Sưng nề lan tỏa
Tím đỏ, Đỏ nâu
Bất quy tắc, Ranh giới không rõ
Mu bàn chân, Cổ chân, Lan tỏa
Da căng bóng, Phù nề, Vảy mịn",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Remitting seronegative symmetrical synovitis with pitting oedema"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Sưng nề""],
    ""Colour"": [""Tím đỏ"", ""Đỏ nâu""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Mu bàn chân"", ""Cổ chân"", ""Lan tỏa""],
    ""Characteristics"": [""Da căng bóng"", ""Phù nề"", ""Vảy mịn""]
  }
}",
Remitting seronegative symmetrical synovitis with pitting oedema/pitting-oedema-05.jpg,Remitting seronegative symmetrical synovitis with pitting oedema,Remitting seronegative symmetrical synovitis with pitting oedema,P2_OK,P1_OK,"Mảng hồng ban, Sẩn đỏ nhỏ
Đỏ hồng, Hồng nhạt
Bất quy tắc, Ranh giới không rõ
Vùng má, Khu trú
Bề mặt bóng, Lỗ chân lông rõ, Giãn mạch nhỏ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Remitting seronegative symmetrical synovitis with pitting oedema"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Sẩn đỏ nhỏ""],
    ""Colour"": [""Đỏ hồng"", ""Hồng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Vùng má"", ""Khu trú""],
    ""Characteristics"": [""Bề mặt bóng"", ""Lỗ chân lông"", ""Giãn mạch nhỏ""]
  }
}",
Reticular erythematous mucinosis/01.jpg,Reticular erythematous mucinosis,Reticular erythematous mucinosis,P2_OK,P1_OK,"Mảng hồng ban
Đỏ hồng, Đỏ nhạt
Hình bầu dục, Ranh giới tương đối rõ
Vùng lưng trên, Khu trú
Bong vảy mịn, Bờ gồ nhẹ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reticular erythematous mucinosis"",
    ""Lesion_Type"": [""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Hình bầu dục"", ""Ranh giới rõ""],
    ""Distribution"": [""Vùng lưng trên"", ""Khu trú""],
    ""Characteristics"": [""Bong vảy mịn"", ""Bờ gồ nhẹ""]
  }
}",
Reticular erythematous mucinosis/02.jpg,Reticular erythematous mucinosis,Reticular erythematous mucinosis,P2_OK,P1_OK,"Mảng hồng ban, Dát đỏ, Sẩn đỏ
Đỏ hồng, Đỏ nhạt
Bất quy tắc, Ranh giới không rõ
Lưng trên, Gáy, Vai, Lan tỏa
Rải rác, Hợp lưu, Lốm đốm",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reticular erythematous mucinosis"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Dát đỏ"", ""Sẩn đỏ""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới không rõ""],
    ""Distribution"": [""Lưng trên"", ""Gáy"", ""Vai"", ""Lan tỏa""],
    ""Characteristics"": [""Rải rác"", ""Hợp lưu"", ""Lốm đốm""]
  }
}",
Reticular erythematous mucinosis/03.jpg,Reticular erythematous mucinosis,Reticular erythematous mucinosis,P2_OK,P1_OK,"Mảng hồng ban, Sẩn đỏ
Đỏ hồng, Đỏ nhạt
Bất quy tắc, Ranh giới mờ
Lưng, Lan tỏa, Rải rác
Vảy mịn, Da khô",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reticular erythematous mucinosis"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Sẩn đỏ""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Lưng"", ""Lan tỏa"", ""Rải rác""],
    ""Characteristics"": [""Vảy mịn"", ""Da khô""]
  }
}",
Reticular erythematous mucinosis/rem1.jpg,Reticular erythematous mucinosis,Reticular erythematous mucinosis,P2_OK,P1_OK,"Mảng hồng ban
Đỏ hồng, Đỏ nhạt
Bầu dục, Bất quy tắc, Ranh giới tương đối rõ
Vùng vai, Lưng trên, Khu trú
Bong vảy mịn, Bờ không đều",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reticular erythematous mucinosis"",
    ""Lesion_Type"": [""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Bầu dục"", ""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Vùng vai"", ""Lưng trên"", ""Khu trú""],
    ""Characteristics"": [""Bong vảy mịn"", ""Bờ không đều""]
  }
}",
Reticular erythematous mucinosis/rem2.jpg,Reticular erythematous mucinosis,Reticular erythematous mucinosis,P2_OK,P1_OK,"Mảng hồng ban, Dát đỏ
Đỏ hồng, Đỏ tươi
Bất quy tắc, Ranh giới không rõ
Kẽ mông, Hai bên, Đối xứng
Loang lổ, Không vảy, Da ẩm",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reticular erythematous mucinosis"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Dát đỏ""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ tươi""],
    ""Shape"": [""Bất quy tắc""],
    ""Distribution"": [""Kẽ mông"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Loang lổ"", ""Da ẩm""]
  }
}",
Reticular erythematous mucinosis/rem3.jpg,Reticular erythematous mucinosis,Reticular erythematous mucinosis,P2_OK,P1_OK,"Sẩn hồng ban, Mảng hồng ban
Đỏ hồng, Đỏ nhạt
Không đều, Ranh giới mờ
Lưng trên, Gáy, Rải rác
Sẩn nhỏ, Liên kết thành mảng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Reticular erythematous mucinosis"",
    ""Lesion_Type"": [""Sẩn hồng ban"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Không đều"", ""Ranh giới mờ""],
    ""Distribution"": [""Lưng trên"", ""Gáy"", ""Rải rác""],
    ""Characteristics"": [""Sẩn nhỏ"", ""Thành mảng""]
  }
}",
Reticulohistiocytosis/01.jpg,Reticulohistiocytosis,Reticulohistiocytosis,P2_OK,P1_OK,"Sẩn vòm, Sẩn lõm giữa, Mảng hồng ban
Màu da, Hồng nhạt, Trắng ngà
Hình tròn, Ranh giới rõ, Kích thước nhỏ
Cẳng tay, Nếp khuỷu tay, Tập trung thành cụm, Rải rác
Lõm giữa, Bong vảy mịn, Da khô",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Multicentric reticulohistiocytosis"",
    ""Lesion_Type"": [""Sẩn vòm"", ""Sẩn lõm giữa"", ""Mảng hồng ban""],
    ""Colour"": [""Màu da"", ""Hồng nhạt"", ""Trắng ngà""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ"", ""Kích thước nhỏ""],
    ""Distribution"": [""Cẳng tay"", ""Nếp khuỷu tay"", ""Thành cụm"", ""Rải rác""],
    ""Characteristics"": [""Lõm giữa"", ""Bong vảy mịn"", ""Da khô""]
  }
}",
Reticulohistiocytosis/02.jpg,Reticulohistiocytosis,Reticulohistiocytosis,P2_OK,P1_OK,"Sẩn, Nốt, Mảng dày da
Màu da, Nâu nhạt, Xám nhạt
Hình tròn, Bề mặt gồ, Ranh giới rõ
Mu bàn tay, Cổ tay, Hai bên, Thành cụm
Tăng sừng, Sùi, Da khô, Nếp da dày",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Multicentric reticulohistiocytosis"",
    ""Lesion_Type"": [""Sẩn"", ""Nốt"", ""Mảng dày da""],
    ""Colour"": [""Màu da"", ""Nâu nhạt"", ""Xám nhạt""],
    ""Shape"": [""Hình tròn"", ""Bề mặt gồ"", ""Ranh giới rõ""],
    ""Distribution"": [""Mu bàn tay"", ""Cổ tay"", ""Hai bên"", ""Thành cụm""],
    ""Characteristics"": [""Tăng sừng"", ""Sùi"", ""Da khô"", ""Nếp da dày""]
  }
}",
Reticulohistiocytosis/03.jpg,Reticulohistiocytosis,Reticulohistiocytosis,P2_OK,P1_OK,"Mảng bong vảy, Da khô dày
Trắng xám, Nâu nhạt
Đa giác, Dạng mạng lưới, Ranh giới không rõ
Cẳng tay, Hai bên, Mặt duỗi
Vảy dày, Khô da, Nứt nẻ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Multicentric reticulohistiocytosis"",
    ""Lesion_Type"": [""Mảng bong vảy"", ""Da khô dày""],
    ""Colour"": [""Trắng xám"", ""Nâu nhạt""],
    ""Shape"": [""Đa giác"", ""Dạng mạng lưới"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng tay"", ""Hai bên"", ""Mặt duỗi""],
    ""Characteristics"": [""Vảy dày"", ""Khô da"", ""Nứt nẻ""]
  }
}",
Reticulohistiocytosis/Reticulohistiocytoma.jpg,Reticulohistiocytosis,Reticulohistiocytosis,P2_OK,P1_OK,"Sẩn, Nốt gồ
Hồng nhạt, Đỏ hồng
Hình vòm, Hình tròn, Ranh giới rõ
Vùng da có lông, Đơn độc, Khu trú
Bề mặt nhẵn, Bóng, Không vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Multicentric reticulohistiocytosis"",
    ""Lesion_Type"": [""Sẩn"", ""Nốt gồ""],
    ""Colour"": [""Hồng nhạt"", ""Đỏ hồng""],
    ""Shape"": [""Hình vòm"", ""Hình tròn"", ""Ranh giới rõ""],
    ""Distribution"": [""Da có lông"", ""Đơn độc"", ""Khu trú""],
    ""Characteristics"": [""Bề mặt nhẵn"", ""Bóng""]
  }
}",
Reticulohistiocytosis/reticulocytosis1.jpg,Reticulohistiocytosis,Reticulohistiocytosis,P2_OK,P1_OK,"Sẩn, Sẩn dạng vòm
Màu da, Hồng nhạt, Trắng ngà
Hình tròn, Ranh giới rõ
Cẳng tay, Nếp khuỷu tay, Tập trung thành cụm, Rải rác
Lõm giữa, Bề mặt nhẵn, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Multicentric reticulohistiocytosis"",
    ""Lesion_Type"": [""Sẩn"", ""Sẩn dạng vòm""],
    ""Colour"": [""Màu da"", ""Hồng nhạt"", ""Trắng ngà""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ""],
    ""Distribution"": [""Cẳng tay"", ""Nếp khuỷu tay"", ""Thành cụm"", ""Rải rác""],
    ""Characteristics"": [""Lõm giữa"", ""Bề mặt nhẵn"", ""Khô da""]
  }
}",
Reticulohistiocytosis/reticulocytosis2.jpg,Reticulohistiocytosis,Reticulohistiocytosis,P2_OK,P1_OK,"Sẩn, Nốt nhỏ, Mảng dày da
Màu da, Nâu nhạt, Trắng ngà
Hình tròn, Bầu dục, Ranh giới rõ
Mu bàn tay, Cổ tay, Hai bên, Cụm
Dày sừng, Bề mặt gồ, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Multicentric reticulohistiocytosis"",
    ""Lesion_Type"": [""Sẩn"", ""Nốt nhỏ"", ""Mảng dày da""],
    ""Colour"": [""Màu da"", ""Nâu nhạt"", ""Trắng ngà""],
    ""Shape"": [""Hình tròn"", ""Bầu dục"", ""Ranh giới rõ""],
    ""Distribution"": [""Mu bàn tay"", ""Cổ tay"", ""Hai bên"", ""Cụm""],
    ""Characteristics"": [""Dày sừng"", ""Bề mặt gồ"", ""Khô da""]
  }
}",
Rheumatic fever/e-marginatum1.jpg,Rheumatic fever,Rheumatic fever,P2_OK,P1_OK,"Mảng hồng ban, Dải hồng ban
Đỏ hồng, Đỏ nhạt
Hình vòng, Đa cung, Ranh giới không rõ
Vùng thân mình, Lan tỏa
Vảy mịn, Bờ gồ nhẹ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Rheumatic fever"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Dải hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Hình vòng"", ""Đa cung"", ""Ranh giới mờ""],
    ""Distribution"": [""Vùng thân mình"", ""Lan tỏa""],
    ""Characteristics"": [""Vảy mịn"", ""Bờ gồ nhẹ""]
  }
}",
Rheumatic fever/e-marginatum2.jpg,Rheumatic fever,Rheumatic fever,P2_OK,P1_OK,"Mảng hồng ban, Dải hồng ban
Đỏ hồng, Hồng nhạt
Vòng cung, Đa cung, Ranh giới rõ
Vùng bụng, Khu trú, Rải rác
Trung tâm nhạt màu, Bờ gồ nhẹ, Không vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Rheumatic fever"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Dải hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Hồng nhạt""],
    ""Shape"": [""Vòng cung"", ""Đa cung"", ""Ranh giới rõ""],
    ""Distribution"": [""Vùng bụng"", ""Khu trú"", ""Rải rác""],
    ""Characteristics"": [""Trung tâm nhạt"", ""Bờ gồ nhẹ""]
  }
}",
Rheumatic fever/e-marginatum3.jpg,Rheumatic fever,Rheumatic fever,P2_OK,P1_OK,"Mảng hồng ban, Sẩn đỏ nhỏ
Đỏ hồng, Đỏ nhạt
Bất quy tắc, Ranh giới mờ
Vùng thân mình, Lan tỏa
Chấm đỏ nang lông, Vảy mịn mờ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Rheumatic fever"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Sẩn đỏ nhỏ""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
